ordernumber,quantityordered,priceeach,orderlinenumber,sales,orderdate,status,qtr_id,month_id,year_id,productline,msrp,productcode,customername,phone,addressline1,city,postalcode,country,territory,contactlastname,contactfirstname,dealsize,year,month,quarter
10347,0.7213114754098361,1.0,0.4117647058823529,0.848938053984344,2004-11-29,SHIPPED,4,11,2004,TRUCKS AND BUSES,0.14917127071823205,S18_2432,"AUSTRALIAN COLLECTORS, CO.",03 9520 4555,636 ST KILDA ROAD,MELBOURNE,3004,AUSTRALIA,APAC,FERGUSON,PETER,MEDIUM,2004,11,4
10346,0.3114754098360656,1.0,0.0,0.3200197788907116,2004-11-29,SHIPPED,4,11,2004,CLASSIC CARS,0.3149171270718232,S24_2766,SIGNAL GIFT STORES,7025551838,8489 STRONG ST.,LAS VEGAS,83030,USA,DESCONOCIDO,KING,SUE,SMALL,2004,11,4
10346,0.3278688524590164,0.9436542669584245,0.2941176470588235,0.2687189493132515,2004-11-29,SHIPPED,4,11,2004,CLASSIC CARS,0.4088397790055248,S24_3432,SIGNAL GIFT STORES,7025551838,8489 STRONG ST.,LAS VEGAS,83030,USA,DESCONOCIDO,KING,SUE,SMALL,2004,11,4
10346,0.29508196721311475,0.8254923413566739,0.23529411764705882,0.21538009214557535,2004-11-29,SHIPPED,4,11,2004,CLASSIC CARS,0.4640883977900553,S24_2887,SIGNAL GIFT STORES,7025551838,8489 STRONG ST.,LAS VEGAS,83030,USA,DESCONOCIDO,KING,SUE,SMALL,2004,11,4
10347,0.2459016393442623,1.0,0.2941176470588235,0.5790898369243825,2004-11-29,SHIPPED,4,11,2004,VINTAGE CARS,0.7458563535911602,S18_2795,"AUSTRALIAN COLLECTORS, CO.",03 9520 4555,636 ST KILDA ROAD,MELBOURNE,3004,AUSTRALIA,APAC,FERGUSON,PETER,MEDIUM,2004,11,4
10347,0.3278688524590164,1.0,0.6470588235294117,0.2906441169493734,2004-11-29,SHIPPED,4,11,2004,VINTAGE CARS,0.3646408839779005,S18_3320,"AUSTRALIAN COLLECTORS, CO.",03 9520 4555,636 ST KILDA ROAD,MELBOURNE,3004,AUSTRALIA,APAC,FERGUSON,PETER,SMALL,2004,11,4
10346,0.29508196721311475,1.0,0.058823529411764705,0.38004737578890047,2004-11-29,SHIPPED,4,11,2004,CLASSIC CARS,0.287292817679558,S24_3191,SIGNAL GIFT STORES,7025551838,8489 STRONG ST.,LAS VEGAS,83030,USA,DESCONOCIDO,KING,SUE,MEDIUM,2004,11,4
10347,0.639344262295082,1.0,0.5882352941176471,0.5968507462187906,2004-11-29,SHIPPED,4,11,2004,VINTAGE CARS,0.39226519337016574,S18_3136,"AUSTRALIAN COLLECTORS, CO.",03 9520 4555,636 ST KILDA ROAD,MELBOURNE,3004,AUSTRALIA,APAC,FERGUSON,PETER,MEDIUM,2004,11,4
10349,0.459016393442623,1.0,0.23529411764705882,0.5228990775419383,2004-12-01,SHIPPED,4,12,2004,CLASSIC CARS,0.6077348066298343,S18_4027,MUSCLE MACHINE INC,2125557413,4092 FURTH CIRCLE,NYC,10022,USA,DESCONOCIDO,YOUNG,JEFF,MEDIUM,2004,12,4
10349,0.3278688524590164,1.0,0.5294117647058824,0.5247326341673656,2004-12-01,SHIPPED,4,12,2004,CLASSIC CARS,0.7734806629834254,S12_3891,MUSCLE MACHINE INC,2125557413,4092 FURTH CIRCLE,NYC,10022,USA,DESCONOCIDO,YOUNG,JEFF,MEDIUM,2004,12,4
10349,0.6885245901639344,1.0,0.2941176470588235,0.9240844745731001,2004-12-01,SHIPPED,4,12,2004,CLASSIC CARS,0.7513812154696132,S18_3232,MUSCLE MACHINE INC,2125557413,4092 FURTH CIRCLE,NYC,10022,USA,DESCONOCIDO,YOUNG,JEFF,LARGE,2004,12,4
10349,0.4426229508196722,0.2687363238512035,0.0,0.1407722454052501,2004-12-01,SHIPPED,4,12,2004,TRUCKS AND BUSES,0.11602209944751385,S32_2509,MUSCLE MACHINE INC,2125557413,4092 FURTH CIRCLE,NYC,10022,USA,DESCONOCIDO,YOUNG,JEFF,SMALL,2004,12,4
10349,0.6885245901639344,0.28063457330415753,0.1764705882352941,0.23962794302877627,2004-12-01,SHIPPED,4,12,2004,CLASSIC CARS,0.13259668508287292,S24_1444,MUSCLE MACHINE INC,2125557413,4092 FURTH CIRCLE,NYC,10022,USA,DESCONOCIDO,YOUNG,JEFF,SMALL,2004,12,4
10349,0.5245901639344263,1.0,0.3529411764705882,0.6336394829423773,2004-12-01,SHIPPED,4,12,2004,TRUCKS AND BUSES,0.4917127071823204,S18_2319,MUSCLE MACHINE INC,2125557413,4092 FURTH CIRCLE,NYC,10022,USA,DESCONOCIDO,YOUNG,JEFF,MEDIUM,2004,12,4
10349,0.6885245901639344,1.0,0.47058823529411764,0.6349064010771477,2004-12-01,SHIPPED,4,12,2004,TRUCKS AND BUSES,0.4696132596685083,S12_4473,MUSCLE MACHINE INC,2125557413,4092 FURTH CIRCLE,NYC,10022,USA,DESCONOCIDO,YOUNG,JEFF,MEDIUM,2004,12,4
10349,0.5245901639344263,1.0,0.4117647058823529,0.8335746669829508,2004-12-01,SHIPPED,4,12,2004,CLASSIC CARS,0.718232044198895,S18_2238,MUSCLE MACHINE INC,2125557413,4092 FURTH CIRCLE,NYC,10022,USA,DESCONOCIDO,YOUNG,JEFF,MEDIUM,2004,12,4
10349,0.27868852459016397,1.0,0.058823529411764705,0.3609433729022515,2004-12-01,SHIPPED,4,12,2004,CLASSIC CARS,0.4696132596685083,S24_4048,MUSCLE MACHINE INC,2125557413,4092 FURTH CIRCLE,NYC,10022,USA,DESCONOCIDO,YOUNG,JEFF,MEDIUM,2004,12,4
10349,0.4918032786885246,0.14018052516411383,0.1176470588235294,0.11420304768650458,2004-12-01,SHIPPED,4,12,2004,CLASSIC CARS,0.011049723756906105,S24_2840,MUSCLE MACHINE INC,2125557413,4092 FURTH CIRCLE,NYC,10022,USA,DESCONOCIDO,YOUNG,JEFF,SMALL,2004,12,4
10350,0.2295081967213115,1.0,0.8235294117647058,0.235511795502307,2004-12-02,SHIPPED,4,12,2004,SHIPS,0.11602209944751385,S72_3212,EURO SHOPPING CHANNEL,(91) 555 94 44,"C/ MORALZARZAL, 86",MADRID,28034,SPAIN,EMEA,FREYRE,DIEGO,SMALL,2004,12,4
10350,0.3934426229508197,1.0,0.47058823529411764,0.33929751527685437,2004-12-02,SHIPPED,4,12,2004,VINTAGE CARS,0.30386740331491713,S24_3151,EURO SHOPPING CHANNEL,(91) 555 94 44,"C/ MORALZARZAL, 86",MADRID,28034,SPAIN,EMEA,FREYRE,DIEGO,MEDIUM,2004,12,4
10350,0.6557377049180328,0.6809354485776806,0.5882352941176471,0.4068958835183707,2004-12-02,SHIPPED,4,12,2004,SHIPS,0.18232044198895025,S700_1138,EURO SHOPPING CHANNEL,(91) 555 94 44,"C/ MORALZARZAL, 86",MADRID,28034,SPAIN,EMEA,FREYRE,DIEGO,MEDIUM,2004,12,4
10350,0.4098360655737705,0.6088621444201313,0.4117647058823529,0.23136891974514634,2004-12-02,SHIPPED,4,12,2004,TRUCKS AND BUSES,0.4530386740331491,S50_1392,EURO SHOPPING CHANNEL,(91) 555 94 44,"C/ MORALZARZAL, 86",MADRID,28034,SPAIN,EMEA,FREYRE,DIEGO,SMALL,2004,12,4
10350,0.3934426229508197,1.0,0.1176470588235294,0.33957816169911365,2004-12-02,SHIPPED,4,12,2004,VINTAGE CARS,0.2983425414364641,S18_4522,EURO SHOPPING CHANNEL,(91) 555 94 44,"C/ MORALZARZAL, 86",MADRID,28034,SPAIN,EMEA,FREYRE,DIEGO,MEDIUM,2004,12,4
10350,0.3278688524590164,0.6645240700218817,0.23529411764705882,0.19780093481986843,2004-12-02,SHIPPED,4,12,2004,CLASSIC CARS,0.569060773480663,S10_4757,EURO SHOPPING CHANNEL,(91) 555 94 44,"C/ MORALZARZAL, 86",MADRID,28034,SPAIN,EMEA,FREYRE,DIEGO,SMALL,2004,12,4
10350,0.36065573770491804,1.0,0.1764705882352941,0.3263770885606514,2004-12-02,SHIPPED,4,12,2004,SHIPS,0.2928176795580111,S700_1938,EURO SHOPPING CHANNEL,(91) 555 94 44,"C/ MORALZARZAL, 86",MADRID,28034,SPAIN,EMEA,FREYRE,DIEGO,SMALL,2004,12,4
10350,0.34426229508196726,1.0,0.7647058823529411,0.5244439692758988,2004-12-02,SHIPPED,4,12,2004,TRAINS,0.16022099447513816,S32_3207,EURO SHOPPING CHANNEL,(91) 555 94 44,"C/ MORALZARZAL, 86",MADRID,28034,SPAIN,EMEA,FREYRE,DIEGO,MEDIUM,2004,12,4
10350,0.3114754098360656,1.0,0.8823529411764706,0.3170796735146621,2004-12-02,SHIPPED,4,12,2004,SHIPS,0.3646408839779005,S700_3962,EURO SHOPPING CHANNEL,(91) 555 94 44,"C/ MORALZARZAL, 86",MADRID,28034,SPAIN,EMEA,FREYRE,DIEGO,SMALL,2004,12,4
10350,0.6229508196721312,1.0,0.9411764705882353,0.80301628083352,2004-12-02,SHIPPED,4,12,2004,TRAINS,0.13812154696132595,S50_1514,EURO SHOPPING CHANNEL,(91) 555 94 44,"C/ MORALZARZAL, 86",MADRID,28034,SPAIN,EMEA,FREYRE,DIEGO,MEDIUM,2004,12,4
10350,0.5737704918032788,0.9048140043763677,0.058823529411764705,0.4453604803063055,2004-12-02,SHIPPED,4,12,2004,TRAINS,0.37016574585635353,S18_3259,EURO SHOPPING CHANNEL,(91) 555 94 44,"C/ MORALZARZAL, 86",MADRID,28034,SPAIN,EMEA,FREYRE,DIEGO,MEDIUM,2004,12,4
10350,0.4098360655737705,0.6900984682713349,0.7058823529411764,0.25597760174268064,2004-12-02,SHIPPED,4,12,2004,SHIPS,0.37016574585635353,S700_3505,EURO SHOPPING CHANNEL,(91) 555 94 44,"C/ MORALZARZAL, 86",MADRID,28034,SPAIN,EMEA,FREYRE,DIEGO,SMALL,2004,12,4
10350,0.459016393442623,0.32070568927789933,0.3529411764705882,0.16425700530221277,2004-12-02,SHIPPED,4,12,2004,SHIPS,0.4917127071823204,S24_2011,EURO SHOPPING CHANNEL,(91) 555 94 44,"C/ MORALZARZAL, 86",MADRID,28034,SPAIN,EMEA,FREYRE,DIEGO,SMALL,2004,12,4
10350,0.6229508196721312,1.0,0.0,0.6293148552165154,2004-12-02,SHIPPED,4,12,2004,VINTAGE CARS,0.569060773480663,S18_3140,EURO SHOPPING CHANNEL,(91) 555 94 44,"C/ MORALZARZAL, 86",MADRID,28034,SPAIN,EMEA,FREYRE,DIEGO,MEDIUM,2004,12,4
10350,0.6065573770491803,0.5209245076586433,0.2941176470588235,0.3089222175076593,2004-12-02,SHIPPED,4,12,2004,SHIPS,0.2928176795580111,S18_3029,EURO SHOPPING CHANNEL,(91) 555 94 44,"C/ MORALZARZAL, 86",MADRID,28034,SPAIN,EMEA,FREYRE,DIEGO,SMALL,2004,12,4
10350,0.3114754098360656,0.4576039387308535,0.5294117647058824,0.1371652706734512,2004-12-02,SHIPPED,4,12,2004,VINTAGE CARS,0.27624309392265195,S24_3816,EURO SHOPPING CHANNEL,(91) 555 94 44,"C/ MORALZARZAL, 86",MADRID,28034,SPAIN,EMEA,FREYRE,DIEGO,SMALL,2004,12,4
10350,0.3770491803278689,0.6628829321663019,0.6470588235294117,0.22759355715999185,2004-12-02,SHIPPED,4,12,2004,SHIPS,0.2154696132596685,S700_2610,EURO SHOPPING CHANNEL,(91) 555 94 44,"C/ MORALZARZAL, 86",MADRID,28034,SPAIN,EMEA,FREYRE,DIEGO,SMALL,2004,12,4
10351,0.5409836065573771,0.9934354485776804,0.0,0.45426632677266643,2004-12-03,SHIPPED,4,12,2004,PLANES,0.6850828729281768,S18_1662,"STYLISH DESK DECORS, CO.",(171) 555-0297,35 KING GEORGE,LONDON,WX3 6FW,UK,EMEA,BROWN,ANN,MEDIUM,2004,12,4
10351,0.459016393442623,0.44433807439824946,0.1176470588235294,0.2053329502286934,2004-12-03,SHIPPED,4,12,2004,PLANES,0.19337016574585636,S24_3949,"STYLISH DESK DECORS, CO.",(171) 555-0297,35 KING GEORGE,LONDON,WX3 6FW,UK,EMEA,BROWN,ANN,SMALL,2004,12,4
10351,0.5245901639344263,0.5675601750547046,0.1764705882352941,0.28282610947215087,2004-12-03,SHIPPED,4,12,2004,VINTAGE CARS,0.17679558011049723,S24_3420,"STYLISH DESK DECORS, CO.",(171) 555-0297,35 KING GEORGE,LONDON,WX3 6FW,UK,EMEA,BROWN,ANN,SMALL,2004,12,4
10351,0.3114754098360656,0.6537199124726478,0.23529411764705882,0.18507562418771237,2004-12-03,SHIPPED,4,12,2004,PLANES,0.19337016574585636,S24_2841,"STYLISH DESK DECORS, CO.",(171) 555-0297,35 KING GEORGE,LONDON,WX3 6FW,UK,EMEA,BROWN,ANN,SMALL,2004,12,4
10351,0.2295081967213115,1.0,0.058823529411764705,0.3865530271391772,2004-12-03,SHIPPED,4,12,2004,VINTAGE CARS,0.39779005524861877,S18_3856,"STYLISH DESK DECORS, CO.",(171) 555-0297,35 KING GEORGE,LONDON,WX3 6FW,UK,EMEA,BROWN,ANN,MEDIUM,2004,12,4
10352,0.7049180327868853,1.0,0.058823529411764705,0.5951241025161288,2004-12-03,SHIPPED,4,12,2004,PLANES,0.3646408839779005,S700_2466,AUTO-MOTO CLASSICS INC.,6175558428,16780 POMPTON ST.,BRICKHAVEN,58339,USA,DESCONOCIDO,TAYLOR,LESLIE,MEDIUM,2004,12,4
10352,0.26229508196721313,0.6650711159737419,0.0,0.157574947629373,2004-12-03,SHIPPED,4,12,2004,PLANES,0.22651933701657456,S700_4002,AUTO-MOTO CLASSICS INC.,6175558428,16780 POMPTON ST.,BRICKHAVEN,58339,USA,DESCONOCIDO,TAYLOR,LESLIE,SMALL,2004,12,4
10352,0.7049180327868853,0.3522975929978118,0.1764705882352941,0.28027623626419523,2004-12-03,SHIPPED,4,12,2004,PLANES,0.08839779005524862,S72_1253,AUTO-MOTO CLASSICS INC.,6175558428,16780 POMPTON ST.,BRICKHAVEN,58339,USA,DESCONOCIDO,TAYLOR,LESLIE,SMALL,2004,12,4
10352,0.27868852459016397,1.0,0.1176470588235294,0.24998112318707422,2004-12-03,SHIPPED,4,12,2004,SHIPS,0.3149171270718232,S700_2047,AUTO-MOTO CLASSICS INC.,6175558428,16780 POMPTON ST.,BRICKHAVEN,58339,USA,DESCONOCIDO,TAYLOR,LESLIE,SMALL,2004,12,4
10353,0.5573770491803279,0.24111050328227568,0.3529411764705882,0.1735023002983539,2004-12-04,SHIPPED,4,12,2004,VINTAGE CARS,0.19337016574585636,S32_4289,GIFT IDEAS CORP.,2035554407,2440 POMPTON ST.,GLENDALE,97561,USA,DESCONOCIDO,LEWIS,DAN,SMALL,2004,12,4
10353,0.6065573770491803,0.7531455142231949,0.2941176470588235,0.406498969292604,2004-12-04,SHIPPED,4,12,2004,PLANES,0.2596685082872928,S700_3167,GIFT IDEAS CORP.,2035554407,2440 POMPTON ST.,GLENDALE,97561,USA,DESCONOCIDO,LEWIS,DAN,MEDIUM,2004,12,4
10353,0.34426229508196726,1.0,0.0,0.4054057846573274,2004-12-04,SHIPPED,4,12,2004,PLANES,0.281767955801105,S18_2581,GIFT IDEAS CORP.,2035554407,2440 POMPTON ST.,GLENDALE,97561,USA,DESCONOCIDO,LEWIS,DAN,MEDIUM,2004,12,4
10353,0.6885245901639344,0.5733041575492341,0.1764705882352941,0.37690413585959665,2004-12-04,SHIPPED,4,12,2004,PLANES,0.4696132596685083,S700_2834,GIFT IDEAS CORP.,2035554407,2440 POMPTON ST.,GLENDALE,97561,USA,DESCONOCIDO,LEWIS,DAN,MEDIUM,2004,12,4
10353,0.6557377049180328,0.7424781181619255,0.23529411764705882,0.43455960228392737,2004-12-04,SHIPPED,4,12,2004,MOTORCYCLES,0.3646408839779005,S32_1374,GIFT IDEAS CORP.,2035554407,2440 POMPTON ST.,GLENDALE,97561,USA,DESCONOCIDO,LEWIS,DAN,MEDIUM,2004,12,4
10353,0.5409836065573771,1.0,0.47058823529411764,0.6096361953700022,2004-12-04,SHIPPED,4,12,2004,PLANES,0.3204419889502762,S700_1691,GIFT IDEAS CORP.,2035554407,2440 POMPTON ST.,GLENDALE,97561,USA,DESCONOCIDO,LEWIS,DAN,MEDIUM,2004,12,4
10353,0.36065573770491804,0.6133752735229759,0.058823529411764705,0.20397782893264155,2004-12-04,SHIPPED,4,12,2004,PLANES,0.419889502762431,S24_1785,GIFT IDEAS CORP.,2035554407,2440 POMPTON ST.,GLENDALE,97561,USA,DESCONOCIDO,LEWIS,DAN,SMALL,2004,12,4
10353,0.5573770491803279,0.7567013129102844,0.4117647058823529,0.3750331597112015,2004-12-04,SHIPPED,4,12,2004,VINTAGE CARS,0.05524861878453041,S50_1341,GIFT IDEAS CORP.,2035554407,2440 POMPTON ST.,GLENDALE,97561,USA,DESCONOCIDO,LEWIS,DAN,MEDIUM,2004,12,4
10353,0.47540983606557385,0.861870897155361,0.1176470588235294,0.3560694800356822,2004-12-04,SHIPPED,4,12,2004,PLANES,0.2154696132596685,S24_4278,GIFT IDEAS CORP.,2035554407,2440 POMPTON ST.,GLENDALE,97561,USA,DESCONOCIDO,LEWIS,DAN,MEDIUM,2004,12,4
10355,0.42622950819672134,1.0,0.4117647058823529,0.6442292079422938,2004-12-07,SHIPPED,4,12,2004,CLASSIC CARS,0.5911602209944752,S24_3856,EURO SHOPPING CHANNEL,(91) 555 94 44,"C/ MORALZARZAL, 86",MADRID,28034,SPAIN,EMEA,FREYRE,DIEGO,MEDIUM,2004,12,4
10355,0.5245901639344263,0.17710612691466077,0.5294117647058824,0.13783882208687342,2004-12-07,SHIPPED,4,12,2004,MOTORCYCLES,0.03867403314917128,S32_2206,EURO SHOPPING CHANNEL,(91) 555 94 44,"C/ MORALZARZAL, 86",MADRID,28034,SPAIN,EMEA,FREYRE,DIEGO,SMALL,2004,12,4
10355,0.6229508196721312,0.4864606126914661,0.2941176470588235,0.30278675215245787,2004-12-07,SHIPPED,4,12,2004,CLASSIC CARS,0.15469613259668508,S24_3371,EURO SHOPPING CHANNEL,(91) 555 94 44,"C/ MORALZARZAL, 86",MADRID,28034,SPAIN,EMEA,FREYRE,DIEGO,SMALL,2004,12,4
10355,0.4918032786885246,0.1591903719912473,0.1764705882352941,0.12089045100548262,2004-12-07,SHIPPED,4,12,2004,CLASSIC CARS,0.022099447513812154,S24_2972,EURO SHOPPING CHANNEL,(91) 555 94 44,"C/ MORALZARZAL, 86",MADRID,28034,SPAIN,EMEA,FREYRE,DIEGO,SMALL,2004,12,4
10355,0.3114754098360656,1.0,0.058823529411764705,0.497328179239515,2004-12-07,SHIPPED,4,12,2004,CLASSIC CARS,0.6353591160220994,S18_4721,EURO SHOPPING CHANNEL,(91) 555 94 44,"C/ MORALZARZAL, 86",MADRID,28034,SPAIN,EMEA,FREYRE,DIEGO,MEDIUM,2004,12,4
10355,0.36065573770491804,0.93695295404814,0.47058823529411764,0.2925124202746994,2004-12-07,SHIPPED,4,12,2004,CLASSIC CARS,0.2596685082872928,S24_4620,EURO SHOPPING CHANNEL,(91) 555 94 44,"C/ MORALZARZAL, 86",MADRID,28034,SPAIN,EMEA,FREYRE,DIEGO,SMALL,2004,12,4
10355,0.5737704918032788,0.5986050328227572,0.1176470588235294,0.32267923784450186,2004-12-07,SHIPPED,4,12,2004,MOTORCYCLES,0.19889502762430938,S24_2360,EURO SHOPPING CHANNEL,(91) 555 94 44,"C/ MORALZARZAL, 86",MADRID,28034,SPAIN,EMEA,FREYRE,DIEGO,SMALL,2004,12,4
10355,0.27868852459016397,1.0,0.3529411764705882,0.36026714866576015,2004-12-07,SHIPPED,4,12,2004,CLASSIC CARS,0.6243093922651933,S18_3482,EURO SHOPPING CHANNEL,(91) 555 94 44,"C/ MORALZARZAL, 86",MADRID,28034,SPAIN,EMEA,FREYRE,DIEGO,MEDIUM,2004,12,4
10355,0.5573770491803279,1.0,0.23529411764705882,0.5138061334607379,2004-12-07,SHIPPED,4,12,2004,MOTORCYCLES,0.3812154696132597,S32_4485,EURO SHOPPING CHANNEL,(91) 555 94 44,"C/ MORALZARZAL, 86",MADRID,28034,SPAIN,EMEA,FREYRE,DIEGO,MEDIUM,2004,12,4
10355,0.4098360655737705,0.3636487964989059,0.0,0.1570871574192557,2004-12-07,SHIPPED,4,12,2004,MOTORCYCLES,0.16022099447513816,S18_3782,EURO SHOPPING CHANNEL,(91) 555 94 44,"C/ MORALZARZAL, 86",MADRID,28034,SPAIN,EMEA,FREYRE,DIEGO,SMALL,2004,12,4
10356,0.26229508196721313,0.6226750547045952,0.2941176470588235,0.14846062096361953,2004-12-09,SHIPPED,4,12,2004,VINTAGE CARS,0.11049723756906077,S18_1367,LYON SOUVENIERS,+33 1 46 62 7555,27 RUE DU COLONEL PIERRE AVIA,PARIS,75508,FRANCE,EMEA,DA CUNHA,DANIEL,SMALL,2004,12,4
10356,0.3278688524590164,1.0,0.1764705882352941,0.4618063606506988,2004-12-09,SHIPPED,4,12,2004,MOTORCYCLES,0.26519337016574585,S50_4713,LYON SOUVENIERS,+33 1 46 62 7555,27 RUE DU COLONEL PIERRE AVIA,PARIS,75508,FRANCE,EMEA,DA CUNHA,DANIEL,MEDIUM,2004,12,4
10356,0.3934426229508197,1.0,0.0,0.531901145638788,2004-12-09,SHIPPED,4,12,2004,VINTAGE CARS,0.7458563535911602,S18_2795,LYON SOUVENIERS,+33 1 46 62 7555,27 RUE DU COLONEL PIERRE AVIA,PARIS,75508,FRANCE,EMEA,DA CUNHA,DANIEL,MEDIUM,2004,12,4
10356,0.6885245901639344,1.0,0.23529411764705882,1.0,2004-12-09,SHIPPED,4,12,2004,VINTAGE CARS,0.0,S24_1937,LYON SOUVENIERS,+33 1 46 62 7555,27 RUE DU COLONEL PIERRE AVIA,PARIS,75508,FRANCE,EMEA,DA CUNHA,DANIEL,LARGE,2004,12,4
10356,0.7213114754098361,0.31865426695842447,0.47058823529411764,0.27087324470697505,2004-12-09,SHIPPED,4,12,2004,VINTAGE CARS,0.3812154696132597,S18_1342,LYON SOUVENIERS,+33 1 46 62 7555,27 RUE DU COLONEL PIERRE AVIA,PARIS,75508,FRANCE,EMEA,DA CUNHA,DANIEL,SMALL,2004,12,4
10356,0.3770491803278689,1.0,0.1176470588235294,0.4207143787858033,2004-12-09,SHIPPED,4,12,2004,VINTAGE CARS,0.5193370165745856,S18_2325,LYON SOUVENIERS,+33 1 46 62 7555,27 RUE DU COLONEL PIERRE AVIA,PARIS,75508,FRANCE,EMEA,DA CUNHA,DANIEL,MEDIUM,2004,12,4
10356,0.6065573770491803,0.9671772428884025,0.4117647058823529,0.49643278351135456,2004-12-09,SHIPPED,4,12,2004,CLASSIC CARS,0.5966850828729282,S18_1129,LYON SOUVENIERS,+33 1 46 62 7555,27 RUE DU COLONEL PIERRE AVIA,PARIS,75508,FRANCE,EMEA,DA CUNHA,DANIEL,MEDIUM,2004,12,4
10356,0.34426229508196726,0.5170951859956237,0.058823529411764705,0.16898923854611791,2004-12-09,SHIPPED,4,12,2004,CLASSIC CARS,0.6022099447513812,S18_1984,LYON SOUVENIERS,+33 1 46 62 7555,27 RUE DU COLONEL PIERRE AVIA,PARIS,75508,FRANCE,EMEA,DA CUNHA,DANIEL,SMALL,2004,12,4
10356,0.3278688524590164,0.06810722100656452,0.3529411764705882,0.0462705765613463,2004-12-09,SHIPPED,4,12,2004,VINTAGE CARS,0.06077348066298344,S24_2022,LYON SOUVENIERS,+33 1 46 62 7555,27 RUE DU COLONEL PIERRE AVIA,PARIS,75508,FRANCE,EMEA,DA CUNHA,DANIEL,SMALL,2004,12,4
10357,0.7049180327868853,1.0,0.4117647058823529,0.7321169761016207,2004-12-10,SHIPPED,4,12,2004,TRUCKS AND BUSES,0.569060773480663,S12_1666,MINI GIFTS DISTRIBUTORS LTD.,4155551450,5677 STRONG ST.,SAN RAFAEL,97562,USA,DESCONOCIDO,NELSON,VALARIE,MEDIUM,2004,12,4
10357,0.5409836065573771,0.9726477024070022,0.0,0.4463440791957476,2004-12-10,SHIPPED,4,12,2004,TRUCKS AND BUSES,0.45856353591160215,S18_1097,MINI GIFTS DISTRIBUTORS LTD.,4155551450,5677 STRONG ST.,SAN RAFAEL,97562,USA,DESCONOCIDO,NELSON,VALARIE,MEDIUM,2004,12,4
10358,0.7049180327868853,0.38922319474835887,0.23529411764705882,0.29795696086652923,2004-12-10,SHIPPED,4,12,2004,CLASSIC CARS,0.6519337016574586,S12_3148,EURO SHOPPING CHANNEL,(91) 555 94 44,"C/ MORALZARZAL, 86",MADRID,28034,SPAIN,EMEA,FREYRE,DIEGO,SMALL,2004,12,4
10357,0.42622950819672134,1.0,0.5294117647058824,0.6962316535754021,2004-12-10,SHIPPED,4,12,2004,CLASSIC CARS,0.9999999999999999,S10_1949,MINI GIFTS DISTRIBUTORS LTD.,4155551450,5677 STRONG ST.,SAN RAFAEL,97562,USA,DESCONOCIDO,NELSON,VALARIE,MEDIUM,2004,12,4
10357,0.6065573770491803,1.0,0.47058823529411764,0.7081364075253334,2004-12-10,SHIPPED,4,12,2004,CLASSIC CARS,0.6298342541436464,S10_4962,MINI GIFTS DISTRIBUTORS LTD.,4155551450,5677 STRONG ST.,SAN RAFAEL,97562,USA,DESCONOCIDO,NELSON,VALARIE,MEDIUM,2004,12,4
10358,0.5901639344262295,0.5098468271334792,0.47058823529411764,0.2956930797269711,2004-12-10,SHIPPED,4,12,2004,TRUCKS AND BUSES,0.4696132596685083,S12_4473,EURO SHOPPING CHANNEL,(91) 555 94 44,"C/ MORALZARZAL, 86",MADRID,28034,SPAIN,EMEA,FREYRE,DIEGO,SMALL,2004,12,4
10358,0.2295081967213115,1.0,0.5294117647058824,0.26004831127697464,2004-12-10,SHIPPED,4,12,2004,CLASSIC CARS,0.718232044198895,S18_2238,EURO SHOPPING CHANNEL,(91) 555 94 44,"C/ MORALZARZAL, 86",MADRID,28034,SPAIN,EMEA,FREYRE,DIEGO,SMALL,2004,12,4
10358,0.5737704918032788,1.0,0.2941176470588235,0.8506085684025539,2004-12-10,SHIPPED,4,12,2004,VINTAGE CARS,0.35359116022099446,S24_4258,EURO SHOPPING CHANNEL,(91) 555 94 44,"C/ MORALZARZAL, 86",MADRID,28034,SPAIN,EMEA,FREYRE,DIEGO,MEDIUM,2004,12,4
10357,0.5737704918032788,0.8239879649890589,0.2941176470588235,0.4129778924121894,2004-12-10,SHIPPED,4,12,2004,VINTAGE CARS,0.37569060773480667,S18_2949,MINI GIFTS DISTRIBUTORS LTD.,4155551450,5677 STRONG ST.,SAN RAFAEL,97562,USA,DESCONOCIDO,NELSON,VALARIE,MEDIUM,2004,12,4
10357,0.6229508196721312,1.0,0.1764705882352941,0.6252575097975671,2004-12-10,SHIPPED,4,12,2004,VINTAGE CARS,0.39226519337016574,S18_3136,MINI GIFTS DISTRIBUTORS LTD.,4155551450,5677 STRONG ST.,SAN RAFAEL,97562,USA,DESCONOCIDO,NELSON,VALARIE,MEDIUM,2004,12,4
10358,0.3114754098360656,1.0,0.7058823529411764,0.27344583691101837,2004-12-10,SHIPPED,4,12,2004,CLASSIC CARS,0.6077348066298343,S18_4027,EURO SHOPPING CHANNEL,(91) 555 94 44,"C/ MORALZARZAL, 86",MADRID,28034,SPAIN,EMEA,FREYRE,DIEGO,SMALL,2004,12,4
10357,0.36065573770491804,1.0,0.058823529411764705,0.41128198617482264,2004-12-10,SHIPPED,4,12,2004,TRUCKS AND BUSES,0.4861878453038674,S18_4600,MINI GIFTS DISTRIBUTORS LTD.,4155551450,5677 STRONG ST.,SAN RAFAEL,97562,USA,DESCONOCIDO,NELSON,VALARIE,MEDIUM,2004,12,4
